Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765748097,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748098,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748099,200,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748100,300,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748101,400,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748102,500,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748103,600,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748104,700,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748105,800,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748106,900,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765748107,1000,,Aggregated,0.000000,0.000000,330,340,340,340,340,340,340,340,340,340,340,70,70,330.0,325.69107078681037,303.4736670088023,342.11587510071695,0.0
1765748108,1100,,Aggregated,0.000000,0.000000,330,340,340,340,340,340,340,340,340,340,340,230,230,320.0,326.355152103402,303.2361250370741,342.11587510071695,0.0
1765748109,1200,,Aggregated,3.800000,3.800000,330,340,340,340,340,340,340,340,340,340,340,404,404,330.0,327.0393286383305,300.5922909360379,342.11587510071695,0.0
1765748110,1300,,Aggregated,15.800000,15.800000,320,340,340,340,340,340,340,340,340,340,340,588,588,320.0,326.13848754423384,300.5922909360379,342.11587510071695,0.0
1765748111,1400,,Aggregated,32.200000,32.200000,320,340,340,340,340,340,340,340,340,340,340,788,788,320.0,326.1369831457044,300.5922909360379,342.11587510071695,0.0
1765748112,1500,,Aggregated,49.600000,49.600000,320,330,340,340,340,340,340,340,340,340,340,988,988,320.0,325.2664994670414,297.83862503245473,342.11587510071695,0.0
1765748113,1600,,Aggregated,68.800000,68.800000,320,330,340,340,340,340,340,340,340,340,340,1188,1188,320.0,325.64609594171185,297.83862503245473,343.25216710567474,0.0
1765748114,1700,,Aggregated,88.800000,88.800000,320,330,340,340,340,340,340,340,340,340,340,1388,1388,320.0,325.30963326343374,297.83862503245473,343.25216710567474,0.0
1765748115,1800,,Aggregated,108.800000,108.800000,320,330,340,340,340,340,340,340,340,340,340,1589,1589,320.0,325.5459301273618,296.2416249793023,343.25216710567474,0.0
1765748116,1900,,Aggregated,128.800000,128.800000,320,330,340,340,340,340,340,340,340,340,340,1795,1795,320.0,325.445940123072,295.16408289782703,343.25216710567474,0.0
1765748117,2000,,Aggregated,148.900000,148.900000,320,330,340,340,340,340,340,340,340,340,340,2007,2007,320.0,325.58446550253626,295.16408289782703,343.25216710567474,0.0
1765748118,2000,,Aggregated,169.000000,169.000000,320,330,340,340,340,340,340,340,340,340,340,2047,2047,320.0,325.0687930382184,295.16408289782703,343.25216710567474,0.0
1765748119,2000,,Aggregated,186.400000,186.400000,320,330,340,340,340,340,340,340,340,340,340,2118,2118,320.0,324.13558843519235,293.78570802509785,343.25216710567474,0.0
1765748120,2000,,Aggregated,186.200000,186.200000,320,330,340,340,340,340,340,340,340,340,340,2182,2182,320.0,323.36610627482713,293.78570802509785,343.25216710567474,0.0
1765748121,2000,,Aggregated,174.700000,174.700000,320,330,340,340,340,340,340,340,340,340,340,2267,2267,320.0,322.403179629417,293.78570802509785,343.25216710567474,0.0
